id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1491865001673568257,1491840392328667146,2022-02-11 01:31:48 India Standard Time,2022-02-11,01:31:48,+0530,2320078059,facts_chek,Facts check,,"@SushantBSinha @narcoticsbureau @iamsrk In Lakhimpur Kheri: According to the statement of the witnesses, main accused Ashish Mishra was present at the spot, says SP Yadav, senior prosecution officer.  https://t.co/lPlJTdua2h",en,[],[],[],2,67,358,[],[],https://twitter.com/Facts_chek/status/1491865001673568257,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1478002892820733953/pu/img/AKeg0QtimGys-Q_q.jpg,,,,,,,"[{'screen_name': 'SushantBSinha', 'name': 'Sushant Sinha', 'id': '88199384'}, {'screen_name': 'narcoticsbureau', 'name': 'NCB INDIA', 'id': '778470710574329856'}, {'screen_name': 'iamsrk', 'name': 'Shah Rukh Khan', 'id': '101311381'}]",,,,
1491863535462191104,1491840392328667146,2022-02-11 01:25:58 India Standard Time,2022-02-11,01:25:58,+0530,2320078059,facts_chek,Facts check,,@SushantBSinha NCB's key witness in #AryanKhan case #PrabhakarSail exposed @narcoticsbureau and #SameerWankhede  @iamsrk asked for 25 Cr for releasing Aryan  https://t.co/ALybxh2RGZ,en,"[{'screen_name': 'narcoticsbureau', 'name': 'ncb india', 'id': '778470710574329856'}, {'screen_name': 'iamsrk', 'name': 'shah rukh khan', 'id': '101311381'}]",[],[],1,58,365,"['aryankhan', 'prabhakarsail', 'sameerwankhede']",[],https://twitter.com/Facts_chek/status/1491863535462191104,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1452199832152596482/pu/img/nZPssJf429otV9tx.jpg,,,,,,,"[{'screen_name': 'SushantBSinha', 'name': 'Sushant Sinha', 'id': '88199384'}]",,,,
1491861855182405632,1491859567026012161,2022-02-11 01:19:18 India Standard Time,2022-02-11,01:19:18,+0530,348674113,babaglocal,Sarfy,,"The gaslighting is so intense, that you wonder whether it’s innocent/ignorant or malicious.   The SRK dua blowing incident was called a “misunderstanding” whereas I had to waste my mental bandwidth &amp; capacity to explain it was purposeful  Nazi malice.",en,[],[],[],3,3,122,[],[],https://twitter.com/BabaGlocal/status/1491861855182405632,False,,0,,,,,,,,[],,,,
1491848845852307458,1491840392328667146,2022-02-11 00:27:36 India Standard Time,2022-02-11,00:27:36,+0530,4807305541,azad_tweet,Azad,,@SushantBSinha Whole BJP vs only SRK  Still Winner is SRK 👑,en,[],[],[],6,56,476,[],[],https://twitter.com/Azad_tweet/status/1491848845852307458,False,,0,,,,,,,,"[{'screen_name': 'SushantBSinha', 'name': 'Sushant Sinha', 'id': '88199384'}]",,,,
1491842464290045954,1491842464290045954,2022-02-11 00:02:15 India Standard Time,2022-02-11,00:02:15,+0530,1341375008,srks_superstar,Mr A = Fan of SRK,,"As far as the public is concerned, India is amazingly secular. :- #ShahRukhKhan   @iamsrk #Pathan  https://t.co/LSdzJ7Czey",en,"[{'screen_name': 'iamsrk', 'name': 'shah rukh khan', 'id': '101311381'}]",[],"['https://pbs.twimg.com/media/FLQWz68aQAEJTLj.jpg', 'https://pbs.twimg.com/media/FLQW0IzacAEzyQj.jpg']",0,22,157,"['shahrukhkhan', 'pathan']",[],https://twitter.com/SRKs_Superstar/status/1491842464290045954,False,,1,https://pbs.twimg.com/media/FLQWz68aQAEJTLj.jpg,,,,,,,[],,,,
1491840512101212171,1491840512101212171,2022-02-10 23:54:29 India Standard Time,2022-02-10,23:54:29,+0530,1189499655215730690,srkvibe,srkvibe 🇮🇳 (Renu),,Them ♥️♥️ @iamsrk @gaurikhan  https://t.co/AD0DlZnLqE,en,"[{'screen_name': 'iamsrk', 'name': 'shah rukh khan', 'id': '101311381'}, {'screen_name': 'gaurikhan', 'name': 'gauri khan', 'id': '830360126347309056'}]",[],[],9,68,358,[],[],https://twitter.com/srkvibe/status/1491840512101212171,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1491840153274310662/pu/img/vLbCjx9H3xGpx3Uw.jpg,,,,,,,[],,,,
1491830536179912704,1491830536179912704,2022-02-10 23:14:51 India Standard Time,2022-02-10,23:14:51,+0530,1408005331939037184,iamnishah,Nishah Ali.,,-These kids 🥺💗 @iamsrk '  https://t.co/PaoBLzDZHa,en,"[{'screen_name': 'iamsrk', 'name': 'shah rukh khan', 'id': '101311381'}]",[],"['https://pbs.twimg.com/media/FLQL9fvUYAMLw4w.jpg', 'https://pbs.twimg.com/media/FLQL9wTVEAETS-i.jpg']",6,37,438,[],[],https://twitter.com/iamNishah/status/1491830536179912704,False,,1,https://pbs.twimg.com/media/FLQL9fvUYAMLw4w.jpg,,,,,,,[],,,,
1491826844949442560,1491826844949442560,2022-02-10 23:00:11 India Standard Time,2022-02-10,23:00:11,+0530,1294561835371249664,srkiandas04,😎Sourav Srkian Das😎,,'Gulshan Grover's Visa Rejection at International Airport'   Global Star For a Reason @iamsrk   #ShahRukhKhan 🔥  https://t.co/lCvDqmiz5N,en,"[{'screen_name': 'iamsrk', 'name': 'shah rukh khan', 'id': '101311381'}]",[],[],1,57,218,['shahrukhkhan'],[],https://twitter.com/SrkianDas04/status/1491826844949442560,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1491737843626315786/pu/img/LLqPlM0VSlhQKBJG.jpg,,,,,,,[],,,,
1491811738211299335,1491811738211299335,2022-02-10 22:00:09 India Standard Time,2022-02-10,22:00:09,+0530,1473593769719218178,mahasrk1__,maha,,"That's how Shah Rukh Khan is so close to me. Don't know when we will meet. But there is pure love indeed. @iamsrk Khan sahab ! Bohat acha lagta apke liye cheezain jama karna, unko bar bar dekhna, unhain choomna. I love you dilse. ♥️   https://t.co/qaflTbf1Gh",en,"[{'screen_name': 'iamsrk', 'name': 'shah rukh khan', 'id': '101311381'}]",[],[],5,36,154,[],[],https://twitter.com/MahaSRK1__/status/1491811738211299335,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1491810924881133571/pu/img/BHNMDUS_9UKGYspK.jpg,,,,,,,[],,,,
1491807486051221505,1491807486051221505,2022-02-10 21:43:15 India Standard Time,2022-02-10,21:43:15,+0530,1381643816084508677,astralshinings,𝑧 ✭,,Probably one of my mostt fav srk songs and definitely the best one from the album 💜   https://t.co/cbL3rFcJeI,en,[],[],[],6,46,124,[],[],https://twitter.com/astralshinings/status/1491807486051221505,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1455226979934883841/pu/img/rrXc6lSNLf7Lik7d.jpg,,,,,,,[],,,,
1491802894424707079,1491802894424707079,2022-02-10 21:25:01 India Standard Time,2022-02-10,21:25:01,+0530,1303570468067258369,gurdeep_0701,Gurdeep ⚡,,I can listen to SRK all day. The way he talks about his work is so beautiful. He's so passionate and dedicated about it. I hope his creativity never goes away ❤  https://t.co/e4ZSPfdxq1,en,[],[],[],2,34,129,[],[],https://twitter.com/Gurdeep_0701/status/1491802894424707079,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1491802682335498253/pu/img/xuQ12Gqtxu6qdD25.jpg,,,,,,,[],,,,
1491801584841670658,1491801584841670658,2022-02-10 21:19:48 India Standard Time,2022-02-10,21:19:48,+0530,4464039793,parasajoy,Anbu Seivom ❤🤗,,No offence to SRK but avan lam kiddo in front of KH and RK  Summa ishtathuku🤷‍♂️,en,[],[],[],8,35,279,[],[],https://twitter.com/parasajoy/status/1491801584841670658,False,https://twitter.com/HBK_Memes/status/1491773916368441344,0,,,,,,,,[],,,,
1491801105051037703,1491801105051037703,2022-02-10 21:17:54 India Standard Time,2022-02-10,21:17:54,+0530,1294561835371249664,srkiandas04,😎Sourav Srkian Das😎,,When Dua Lipa Meet SRK and Doing Signature Pose ❤  #ShahRukhKhan  https://t.co/boppsOr6oW,en,[],[],"['https://pbs.twimg.com/media/FLPxIPbaQAEAKAR.jpg', 'https://pbs.twimg.com/media/FLPxJQaaMAIOAni.jpg', 'https://pbs.twimg.com/media/FLPxMOkaIAA3xfU.jpg', 'https://pbs.twimg.com/media/FLPxMk4aMAEqUMA.jpg']",5,49,291,['shahrukhkhan'],[],https://twitter.com/SrkianDas04/status/1491801105051037703,False,,1,https://pbs.twimg.com/media/FLPxIPbaQAEAKAR.jpg,,,,,,,[],,,,
1491800842722103303,1491800842722103303,2022-02-10 21:16:51 India Standard Time,2022-02-10,21:16:51,+0530,948585843517722624,anispfi,"Anis Ahmed (Gen. Secretary, PFI)",,. @paulpogba has shared a reel in support of the girls who are striving for #HijabIsOurPride. The spineless Indian Muslim celebrities can never dare to do this..The only thing that matters to them is their petty commercial interests Remember SRK's silence could not protect him,en,"[{'screen_name': 'paulpogba', 'name': 'paul pogba', 'id': '2491702663'}]",[],[],11,549,949,['hijabisourpride'],[],https://twitter.com/AnisPFI/status/1491800842722103303,False,,0,,,,,,,,[],,,,
1491799978972684288,1491799978972684288,2022-02-10 21:13:25 India Standard Time,2022-02-10,21:13:25,+0530,1435114484708700161,bomburism,Bombur.,,"Please don't ask influential Muslims like SRK, irfan, javed, naseerudin etc to speak on Muslim issues. You will regret it.  Instead speak for yourself. You can best represent yourself. Others will only appropriate things and change your narratives.",en,[],[],[],6,26,130,[],[],https://twitter.com/bomburism/status/1491799978972684288,False,,0,,,,,,,,[],,,,
1491796607305601031,1491796607305601031,2022-02-10 21:00:02 India Standard Time,2022-02-10,21:00:02,+0530,546723855,ahmed_brilliant,احمد غازي,,"SRK is the most thankless person, only few days back, he was hounded by the regime and almost everyone supported him but still his conscience is asleep.  The Hijab matter has gone international but the so called biggest superstar in the world chose to remain silent.",en,[],[],[],28,59,358,[],[],https://twitter.com/Ahmed_Brilliant/status/1491796607305601031,False,,0,,,,,,,,[],,,,
1491784751795290113,1491784751795290113,2022-02-10 20:12:55 India Standard Time,2022-02-10,20:12:55,+0530,1483011575178924033,nainamathur_,Naina,,The latest fashion is @iamsrk's autograph in the house jhootha hi sahi ❤    https://t.co/ZAaVUJjm1r  https://t.co/M4MS3KiTHd,en,"[{'screen_name': 'iamsrk', 'name': 'shah rukh khan', 'id': '101311381'}]",['https://amzn.to/3uHaOZU'],['https://pbs.twimg.com/media/FLPiUy-aQAAbwkV.jpg'],12,63,494,[],[],https://twitter.com/nainamathur_/status/1491784751795290113,False,,1,https://pbs.twimg.com/media/FLPiUy-aQAAbwkV.jpg,,,,,,,[],,,,
1491782274668503042,1491782274668503042,2022-02-10 20:03:04 India Standard Time,2022-02-10,20:03:04,+0530,1118542791137812480,devoted2srk,Maryam Khan 🇱🇷🇮🇹,,Seen or Unseen? #KingKHAN 👑 #SRK ♥️  #ShahRukhKhan 😍  https://t.co/yhptsUufhe,en,[],[],['https://pbs.twimg.com/media/FLPgEppXIAAO6Fm.jpg'],20,29,252,"['kingkhan', 'srk', 'shahrukhkhan']",[],https://twitter.com/Devoted2SRK/status/1491782274668503042,False,,1,https://pbs.twimg.com/media/FLPgEppXIAAO6Fm.jpg,,,,,,,[],,,,
1491778053042683905,1491778053042683905,2022-02-10 19:46:18 India Standard Time,2022-02-10,19:46:18,+0530,929198284975104000,srksprofessor,𝕄𝕒𝕤𝕥𝕖𝕣 ☣️,,King khan aka @iamsrk crossed 28M followers on Instagram  https://t.co/Z1W90WLB9Q,en,"[{'screen_name': 'iamsrk', 'name': 'shah rukh khan', 'id': '101311381'}]",[],['https://pbs.twimg.com/media/FLPcO5UXsBEK5mt.jpg'],1,43,302,[],[],https://twitter.com/SRKsProfessor/status/1491778053042683905,False,,1,https://pbs.twimg.com/media/FLPcO5UXsBEK5mt.jpg,,,,,,,[],,,,
1491775865662803972,1491775865662803972,2022-02-10 19:37:36 India Standard Time,2022-02-10,19:37:36,+0530,1403602856259764225,pasindu_12,Pasindu,,This Scene @iamsrk   #ShahRukhKhan  https://t.co/5bpc8c5eJK,en,"[{'screen_name': 'iamsrk', 'name': 'shah rukh khan', 'id': '101311381'}]",[],['https://pbs.twimg.com/media/FLPaPGCVgAMTiM5.jpg'],5,51,631,['shahrukhkhan'],[],https://twitter.com/Pasindu_12/status/1491775865662803972,False,,1,https://pbs.twimg.com/media/FLPaPGCVgAMTiM5.jpg,,,,,,,[],,,,
1491763992854884353,1491763992854884353,2022-02-10 18:50:26 India Standard Time,2022-02-10,18:50:26,+0530,1198603061477826560,itstfc,𝗧 𝗙 𝗖,,Atlee - SRK Lokesh - Kamal  Nelson - Thalaivar160  Power of Directing a single Thalapathy Movie..🕺 Director Value 🔥  #Beast - 400crs for sure .✔️,en,[],[],[],7,297,473,['beast'],[],https://twitter.com/itsTFC/status/1491763992854884353,False,,0,,,,,,,,[],,,,
1491762745246552064,1491762745246552064,2022-02-10 18:45:28 India Standard Time,2022-02-10,18:45:28,+0530,866956919889580035,teamsrkfc,Team Shah Rukh Khan ⚡️,,Happy Teddy Day Fam 💘  @iamsrk  #TeddyDay #ShahRukhKhan #TeamShahRukhKhan  https://t.co/BIjt5f2gsQ,en,"[{'screen_name': 'iamsrk', 'name': 'shah rukh khan', 'id': '101311381'}]",[],['https://pbs.twimg.com/media/FLPOT5YVQAYEBdb.jpg'],3,34,176,"['teddyday', 'shahrukhkhan', 'teamshahrukhkhan']",[],https://twitter.com/teamsrkfc/status/1491762745246552064,False,,1,https://pbs.twimg.com/media/FLPOT5YVQAYEBdb.jpg,,,,,,,[],,,,
1491760764855537667,1491760764855537667,2022-02-10 18:37:36 India Standard Time,2022-02-10,18:37:36,+0530,467340280,vijayismylife,George,,"Before working with Thalapathy: Just another director.  After working with Thalapathy: Most sought-after directors.   (#Atlee's next - SRK, #Lokesh's next - Kamal, #Nelson's next - Rajini)  #Beast  https://t.co/w5aXpPSTNr",en,[],[],['https://pbs.twimg.com/media/FLPMgXXVIAU04hq.jpg'],3,134,281,"['atlee', 'lokesh', 'nelson', 'beast']",[],https://twitter.com/VijayIsMyLife/status/1491760764855537667,False,,1,https://pbs.twimg.com/media/FLPMgXXVIAU04hq.jpg,,,,,,,[],,,,
1491753507917123584,1491753507917123584,2022-02-10 18:08:46 India Standard Time,2022-02-10,18:08:46,+0530,1196460760312008708,peacebrw,× റോബിൻ ⱼD × 🕊,,Atlee did #Bigil. His next film is a Bollywood film with #SRK.  Lokesh did #Master. His next film is with #KamalHaasan.  Nelson did #Beast. His next film is with #Rajinikanth.  The kingmaker Thalapathy @Actorvijay,en,"[{'screen_name': 'actorvijay', 'name': 'vijay', 'id': '1156338067'}]",[],[],1,100,136,"['bigil', 'srk', 'master', 'kamalhaasan', 'beast', 'rajinikanth']",[],https://twitter.com/PeaceBrw/status/1491753507917123584,False,,0,,,,,,,,[],,,,
1491752376872554496,1491751671667773441,2022-02-10 18:04:16 India Standard Time,2022-02-10,18:04:16,+0530,467340280,vijayismylife,George,,@sunpictures @rajinikanth @Nelsondilpkumar @anirudhofficial Atlee did #Bigil. His next film is a Bollywood film with #SRK.  Lokesh did #Master. His next film is with #KamalHaasan.  Nelson did #Beast. His next film is with #Rajinikanth.  Directors working with Thalaivar are going places! 👌  https://t.co/C2TU5cJpx8,en,[],[],['https://pbs.twimg.com/media/FLPE3ZZVkAA2YxF.jpg'],10,289,949,"['bigil', 'srk', 'master', 'kamalhaasan', 'beast', 'rajinikanth']",[],https://twitter.com/VijayIsMyLife/status/1491752376872554496,False,,1,https://pbs.twimg.com/media/FLPE3ZZVkAA2YxF.jpg,,,,,,,"[{'screen_name': 'sunpictures', 'name': 'Sun Pictures', 'id': '361244641'}, {'screen_name': 'rajinikanth', 'name': 'Rajinikanth', 'id': '1176135546'}, {'screen_name': 'Nelsondilpkumar', 'name': 'Nelson Dilipkumar', 'id': '1413112380'}, {'screen_name': 'anirudhofficial', 'name': 'Anirudh Ravichander', 'id': '216447259'}]",,,,
1491749520480546816,1491749520480546816,2022-02-10 17:52:55 India Standard Time,2022-02-10,17:52:55,+0530,2237652775,storypicker,StoryPick,,SRK's old interviews are pure gold.  https://t.co/eC6ajgw5Rg,en,[],['https://www.storypick.com/shahrukh-khan-old-interview/'],[],2,164,408,[],[],https://twitter.com/StoryPicker/status/1491749520480546816,False,,0,,,,,,,,[],,,,
1491742833341988867,1491742833341988867,2022-02-10 17:26:21 India Standard Time,2022-02-10,17:26:21,+0530,1189499655215730690,srkvibe,srkvibe 🇮🇳 (Renu),,Him with kids 💞💞🥺 @iamsrk  #shahrukhkhan  https://t.co/1BA210B2y3,en,"[{'screen_name': 'iamsrk', 'name': 'shah rukh khan', 'id': '101311381'}]",[],[],3,44,172,['shahrukhkhan'],[],https://twitter.com/srkvibe/status/1491742833341988867,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1491742736138997761/pu/img/ei4Fl7VrVOpE1nXS.jpg,,,,,,,[],,,,
1491740140531699712,1491736967326748672,2022-02-10 17:15:39 India Standard Time,2022-02-10,17:15:39,+0530,1297939624631734279,akshay_1god,丂нυ͢͢͢внαηкαя ⚡ Leͥgeͣnͫd ᴳᵒᵈ,,@taran_adarsh Major superstar matlab Ajay &amp; Srk out of the race,en,[],[],[],11,35,176,[],[],https://twitter.com/Akshay_1God/status/1491740140531699712,False,,0,,,,,,,,"[{'screen_name': 'taran_adarsh', 'name': 'taran adarsh', 'id': '99642673'}]",,,,
1491739943412314115,1491739943412314115,2022-02-10 17:14:52 India Standard Time,2022-02-10,17:14:52,+0530,1217777352362491910,karnatakaboxoff,Karnataka Box Office,,Top 5⃣ Highest TRP Ratings in 2022:  1. #Yuvarathnaa - 13 TVR 2. #Roberrt - 9.9 TVR 3. #Bhajarangi2 - 8.8 TVR 4. #Kotigobba3 - 7.8 TVR 5. #Jagamalla - 5.8 TVR  #Appu #DBoss #SRK #Kiccha #Ajith,cs,[],[],[],31,222,710,"['yuvarathnaa', 'roberrt', 'bhajarangi2', 'kotigobba3', 'jagamalla', 'appu', 'dboss', 'srk', 'kiccha', 'ajith']",[],https://twitter.com/KarnatakaBoxOff/status/1491739943412314115,False,,0,,,,,,,,[],,,,
1491739591946031104,1491736967326748672,2022-02-10 17:13:28 India Standard Time,2022-02-10,17:13:28,+0530,1249006859077337095,ritesh_dreams,Lampard,,@taran_adarsh Major superstar bolke  superflop Hakle pakistani @iamsrk ko cast mat kar lena 😂,ca,"[{'screen_name': 'iamsrk', 'name': 'shah rukh khan', 'id': '101311381'}]",[],[],9,24,135,[],[],https://twitter.com/Ritesh_Dreams/status/1491739591946031104,False,,0,,,,,,,,"[{'screen_name': 'taran_adarsh', 'name': 'taran adarsh', 'id': '99642673'}]",,,,
1491738164314390533,1491738164314390533,2022-02-10 17:07:48 India Standard Time,2022-02-10,17:07:48,+0530,1323913460720152576,amaan0409,AMAAN,,Factos 💯❤️ @iamsrk  https://t.co/RDUAQQoiUt,es,"[{'screen_name': 'iamsrk', 'name': 'shah rukh khan', 'id': '101311381'}]",[],['https://pbs.twimg.com/media/FLO38yNagAE2PLe.jpg'],0,49,166,[],[],https://twitter.com/amaan0409/status/1491738164314390533,False,,1,https://pbs.twimg.com/media/FLO38yNagAE2PLe.jpg,,,,,,,[],,,,
1491716837989486594,1491716837989486594,2022-02-10 15:43:03 India Standard Time,2022-02-10,15:43:03,+0530,1213360097864192000,srksdiary,SRK's Diary,,"#ShahRukhKhan Feature in Russian Cooking Book "" Showcasing "".  Face Of BollyWood in Other Countries | @iamSRK.  https://t.co/jiF7VJmKMH",en,"[{'screen_name': 'iamsrk', 'name': 'shah rukh khan', 'id': '101311381'}]",[],['https://pbs.twimg.com/media/FLOkjb4X0AYKK3t.jpg'],3,106,490,['shahrukhkhan'],[],https://twitter.com/SRKsDiary/status/1491716837989486594,False,,1,https://pbs.twimg.com/media/FLOkjb4X0AYKK3t.jpg,,,,,,,[],,,,
1491713331778179073,1491713331778179073,2022-02-10 15:29:07 India Standard Time,2022-02-10,15:29:07,+0530,1280344936311697408,imslk555,sahil khan ( SRKIAN ),,"Good news for all Pubg lovers, Srk character is coming in battleground mobile india. #battlegroundsmobileindia #battleground #Srknation #PUBGMOBILE #SRKians  https://t.co/DgkErAGcQa",en,[],[],['https://pbs.twimg.com/media/FLOhXnRakAM7V7F.jpg'],9,81,522,"['battlegroundsmobileindia', 'battleground', 'srknation', 'pubgmobile', 'srkians']",[],https://twitter.com/imslk555/status/1491713331778179073,False,,1,https://pbs.twimg.com/media/FLOhXnRakAM7V7F.jpg,,,,,,,[],,,,
