id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1490677185203425282,1490677185203425282,2022-02-07 18:51:51 India Standard Time,2022-02-07,18:51:51,+0530,723863672913678336,allaboutcric_,All About Cricket,,"From Rahul Dravid to Virat Kohli, Here are all the captains for @RCBTweets . Who should fill the empty spot for IPL 2022, Drop your picks  https://t.co/KDVNLf3sQv",en,"[{'screen_name': 'rcbtweets', 'name': 'royal challengers bangalore', 'id': '70931004'}]",[],['https://pbs.twimg.com/media/FK_y7E6VUAEZt-O.jpg'],44,35,631,[],[],https://twitter.com/allaboutcric_/status/1490677185203425282,False,,1,https://pbs.twimg.com/media/FK_y7E6VUAEZt-O.jpg,,,,,,,[],,,,
1490669709741592576,1490669709741592576,2022-02-07 18:22:08 India Standard Time,2022-02-07,18:22:08,+0530,1228212887610515459,man4_cricket,CricketMAN2,,Rahul Dravid is bowling in the Nets.  https://t.co/yPkL2Zihuo,en,[],[],['https://pbs.twimg.com/media/FK_sMXtVkAIc-HU.jpg'],6,20,529,[],[],https://twitter.com/man4_cricket/status/1490669709741592576,False,,1,https://pbs.twimg.com/media/FK_sMXtVkAIc-HU.jpg,,,,,,,[],,,,
1490668799083053056,1490668799083053056,2022-02-07 18:18:31 India Standard Time,2022-02-07,18:18:31,+0530,743735095308099585,criccrazyjohns,Johns.,,Indian head coach Rahul Dravid bowling in nets.  https://t.co/Yr4WProAqv,en,[],[],['https://pbs.twimg.com/media/FK_rX08aAAMB1qY.jpg'],49,65,1972,[],[],https://twitter.com/CricCrazyJohns/status/1490668799083053056,False,,1,https://pbs.twimg.com/media/FK_rX08aAAMB1qY.jpg,,,,,,,[],,,,
1490560991062798338,1490560991062798338,2022-02-07 11:10:08 India Standard Time,2022-02-07,11:10:08,+0530,120033203,samiprajguru,Samip Rajguru,,I think Rahul dravid and Rohit should straight go to SKY and use him at number 4 instead of experimenting and wasting precious time left for WC…,en,[],[],[],177,275,8319,[],[],https://twitter.com/samiprajguru/status/1490560991062798338,False,,0,,,,,,,,[],,,,
1490367444321710085,1490367444321710085,2022-02-06 22:21:03 India Standard Time,2022-02-06,22:21:03,+0530,854678217633878017,josepuliampatta,Jose Puliampatta,,A young couple Rahul Dravid &amp; Vijeta Pendharkar  https://t.co/NvZUI3ntfR,en,[],[],['https://pbs.twimg.com/media/FK7ZK6JaUAAKPYW.png'],46,191,4704,[],[],https://twitter.com/JosePuliampatta/status/1490367444321710085,False,,1,https://pbs.twimg.com/media/FK7ZK6JaUAAKPYW.png,,,,,,,[],,,,
1490343279761977347,1490343279761977347,2022-02-06 20:45:01 India Standard Time,2022-02-06,20:45:01,+0530,14251256,cricbuzz,Cricbuzz,,MSK Prasad says Shaik Rasheed reminds him of Rahul Dravid 👀,in,[],[],[],10,13,603,[],[],https://twitter.com/cricbuzz/status/1490343279761977347,False,,0,,,,,,,,[],,,,
1490334616250892288,1490334616250892288,2022-02-06 20:10:36 India Standard Time,2022-02-06,20:10:36,+0530,1553602212,cricketracker,CricTracker,,Most 50+ scores by Indians in home ODIs against West Indies:  11 - Virat Kohli 10 - Rohit Sharma 7 - Sachin Tendulkar 6 - Rahul Dravid 5 - Sourav Ganguly  #INDvWI,et,[],[],[],0,27,272,['indvwi'],[],https://twitter.com/Cricketracker/status/1490334616250892288,False,,0,,,,,,,,[],,,,
1490311309463670785,1490311309463670785,2022-02-06 18:37:59 India Standard Time,2022-02-06,18:37:59,+0530,1553602212,cricketracker,CricTracker,,Most 50+ scores by Indians in home ODIs against West Indies:  11 - Virat Kohli 10 - Rohit Sharma 7 - Sachin Tendulkar 6 - Rahul Dravid 5 - Sourav Ganguly  #INDvsWI #INDvWI,et,[],[],[],2,38,348,"['indvswi', 'indvwi']",[],https://twitter.com/Cricketracker/status/1490311309463670785,False,,0,,,,,,,,[],,,,
1490266815980703745,1490266815980703745,2022-02-06 15:41:11 India Standard Time,2022-02-06,15:41:11,+0530,30644697,7rahulc,Rahul Chaudhary,,"Far too many people confuse aggression with chest thumping. Especially in the startup world.  I'm reminded of the time Matthew Hayden said, ""If you want to see aggression, look into Rahul Dravid's eyes.""",en,[],[],[],8,58,706,[],[],https://twitter.com/7rahulc/status/1490266815980703745,False,,0,,,,,,,,[],,,,
1490236317006909443,1490236317006909443,2022-02-06 13:39:59 India Standard Time,2022-02-06,13:39:59,+0530,140047339,dramsinghvi,Abhishek Singhvi,,Congratulations are in order to the Indian Under 19 squad for achieving yet another #U19CWC win. Super performance by fast bowler Raj Bawa for his 5-35 in a crucial final. The seeds sown by Rahul Dravid are reaping at the junior level.,en,[],[],[],0,7,137,['u19cwc'],[],https://twitter.com/DrAMSinghvi/status/1490236317006909443,False,,0,,,,,,,,[],,,,
1490233281446494210,1490233281446494210,2022-02-06 13:27:56 India Standard Time,2022-02-06,13:27:56,+0530,605501349,boriamajumdar,Boria Majumdar,,1000th ODI. All the best team India. @BCCI all the best @ImRo45 #RahulDravid for the start of a new phase.,en,"[{'screen_name': 'bcci', 'name': 'bcci', 'id': '185142711'}, {'screen_name': 'imro45', 'name': 'rohit sharma', 'id': '121046433'}]",[],[],5,45,918,['rahuldravid'],[],https://twitter.com/BoriaMajumdar/status/1490233281446494210,False,https://twitter.com/boriamajumdar/status/1489880245000110081,0,,,,,,,,[],,,,
1490174751259885573,1490174751259885573,2022-02-06 09:35:21 India Standard Time,2022-02-06,09:35:21,+0530,185142711,bcci,BCCI,,"#TeamIndia first played an ODI in 1974 &amp; today we've reached a momentous occasion of 1000th ODI.👏👏  Captain @ImRo45, @imVkohli &amp; Head Coach Rahul Dravid share their thoughts on the landmark. 👍- By @Moulinparikh    Watch the special feature 🎥 🔽 #INDvWI  https://t.co/Gb7gN9xrOP  https://t.co/d4lkvJ5EHb",en,"[{'screen_name': 'imro45', 'name': 'rohit sharma', 'id': '121046433'}, {'screen_name': 'imvkohli', 'name': 'virat kohli', 'id': '71201743'}, {'screen_name': 'moulinparikh', 'name': 'moulin', 'id': '61699216'}]",['https://bit.ly/3LpfolF'],[],58,1025,8320,"['teamindia', 'indvwi']",[],https://twitter.com/BCCI/status/1490174751259885573,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1490174262485078019/pu/img/2L5wWxueP9KV44ts.jpg,,,,,,,[],,,,
1490057972180914176,1490057206233845761,2022-02-06 01:51:19 India Standard Time,2022-02-06,01:51:19,+0530,950322380412342273,namrapatel__,Namra Patel 🇮🇳,,@SGanguly99 @BCCI We all are happy but Rahul Dravid sir would be the happiest today in India as he worked extremely hard at NCA for Indian cricket.  India wins #ICCUnder19WorldCup  https://t.co/egSTn450R2,en,[],[],['https://pbs.twimg.com/media/FK2_0_DX0AoL8bB.jpg'],3,15,533,['iccunder19worldcup'],[],https://twitter.com/NamraPatel__/status/1490057972180914176,False,,1,https://pbs.twimg.com/media/FK2_0_DX0AoL8bB.jpg,,,,,,,"[{'screen_name': 'SGanguly99', 'name': 'Sourav Ganguly', 'id': '2708915372'}, {'screen_name': 'BCCI', 'name': 'BCCI', 'id': '185142711'}]",,,,
1489956594389381127,1489956594389381127,2022-02-05 19:08:28 India Standard Time,2022-02-05,19:08:28,+0530,1202978193814302721,rohittv_45,ROHIT TV™,,The likes of Virat Kohli and Rohit Sharma have blown the ODI paradigm to an all-new level. – Rahul Dravid  #WelcomeCaptainROHIT,en,[],[],[],2,41,232,['welcomecaptainrohit'],[],https://twitter.com/rohittv_45/status/1489956594389381127,False,,0,,,,,,,,[],,,,
1489944867459399684,1489944867459399684,2022-02-05 18:21:52 India Standard Time,2022-02-05,18:21:52,+0530,2851523922,praddy06,Pradeep John (Tamil Nadu Weatherman),,Rohit Sharma / Sourav Ganguly Sachin Tendulkar Virat Kohli Rahul Dravid Yuvraj Singh  Suresh Raina MS Dhoni (C &amp; Wk) Kapil Dev Anil Kumble Zaheer Khan Javagal Srinath,hi,[],[],[],55,33,370,[],[],https://twitter.com/praddy06/status/1489944867459399684,False,https://twitter.com/ESPNcricinfo/status/1489848975142567936,0,,,,,,,,[],,,,
1489890703102537728,1489890703102537728,2022-02-05 14:46:39 India Standard Time,2022-02-05,14:46:39,+0530,1346317214694006786,7jaiswalshivam,Shivam Jaiswal 🇮🇳 ❤️,,Most times Remained unbeaten in 90s (Indians)  3 - Mohammad Azharuddin 3 - MS Dhoni 3 - Virat Kohli 3 - Dilip Vengsarkar 2 - Rahul Dravid 2 - Mohammad Kaif 2 - Yuvraj Singh   #TeamIndia #Cricket,et,[],[],[],4,67,1128,"['teamindia', 'cricket']",[],https://twitter.com/7jaiswalshivam/status/1489890703102537728,False,,0,,,,,,,,[],,,,
1489871887857766402,1489871887857766402,2022-02-05 13:31:53 India Standard Time,2022-02-05,13:31:53,+0530,128555221,toisports,TOI Sports,,India look for 'fresh ODI template'   The country's 1000th ODI will mark the start of Rohit-Dravid era   READ:  https://t.co/1Cvgmxctjb  #INDvWI #cricket #1000thODI #RohitSharma #RahulDravid  https://t.co/DjaMMWHjlo,en,[],['http://toi.in/GZ417Y/a24gk'],['https://pbs.twimg.com/media/FK0WVd4aUAQyGiK.jpg'],3,79,638,"['indvwi', 'cricket', '1000thodi', 'rohitsharma', 'rahuldravid']",[],https://twitter.com/toisports/status/1489871887857766402,False,,1,https://pbs.twimg.com/media/FK0WVd4aUAQyGiK.jpg,,,,,,,[],,,,
1489637496417775617,1489637496417775617,2022-02-04 22:00:29 India Standard Time,2022-02-04,22:00:29,+0530,185142711,bcci,BCCI,,"Coached by the legendary Rahul Dravid &amp; captained by @PrithviShaw, India U19 were dominant &amp; beat Australia U19 in the Final to win the 4⃣th #U19CWC trophy in 2018. 👏 🏆  @ShubmanGill won the Player of the Tournament award. 👌 👍  📸 📸: Getty Images  https://t.co/I6hsyRWBQD",en,"[{'screen_name': 'prithvishaw', 'name': 'prithvi shaw', 'id': '818340628589412352'}, {'screen_name': 'shubmangill', 'name': 'shubman gill', 'id': '959840104440385536'}]",[],"['https://pbs.twimg.com/media/FKw9Gx0UYAgwLLJ.jpg', 'https://pbs.twimg.com/media/FKxBKypUUAE7T4q.jpg', 'https://pbs.twimg.com/media/FKxBMA6UcAQnMg-.jpg']",61,572,13058,['u19cwc'],[],https://twitter.com/BCCI/status/1489637496417775617,False,,1,https://pbs.twimg.com/media/FKw9Gx0UYAgwLLJ.jpg,,,,,,,[],,,,
1489622268846419971,1489622268846419971,2022-02-04 20:59:59 India Standard Time,2022-02-04,20:59:59,+0530,1302171302992601088,mohitya33670908,Virat Kohli FanClub😎(©️),,Rahul Dravid checking and seeing Virat Kohli's bat in the practice sessions.  #ViratKholi  #INDvsWI  https://t.co/QLXgVLjEKO,en,[],[],['https://pbs.twimg.com/media/FKwzjs-acAMeFWz.jpg'],2,29,364,"['viratkholi', 'indvswi']",[],https://twitter.com/MohitYa33670908/status/1489622268846419971,False,,1,https://pbs.twimg.com/media/FKwzjs-acAMeFWz.jpg,,,,,,,[],,,,
1489621346023665665,1489621346023665665,2022-02-04 20:56:19 India Standard Time,2022-02-04,20:56:19,+0530,1228212887610515459,man4_cricket,CricketMAN2,,Rahul Dravid checking and seeing Virat Kohli's bat in the practice sessions.  https://t.co/eYvDegniOV,en,[],[],['https://pbs.twimg.com/media/FKwyuAYVQAUu9rH.jpg'],36,364,7035,[],[],https://twitter.com/man4_cricket/status/1489621346023665665,False,,1,https://pbs.twimg.com/media/FKwyuAYVQAUu9rH.jpg,,,,,,,[],,,,
1489619578363678724,1489619578363678724,2022-02-04 20:49:17 India Standard Time,2022-02-04,20:49:17,+0530,1228212887610515459,man4_cricket,CricketMAN2,,Two Legends Virat Kohli and Rahul Dravid's smiling in the Practice sessions.  https://t.co/w1NCvdqIme,en,[],[],['https://pbs.twimg.com/media/FKwxHIiVIAAv7zK.jpg'],7,216,3636,[],[],https://twitter.com/man4_cricket/status/1489619578363678724,False,,1,https://pbs.twimg.com/media/FKwxHIiVIAAv7zK.jpg,,,,,,,[],,,,
1489617917326946306,1489617917326946306,2022-02-04 20:42:41 India Standard Time,2022-02-04,20:42:41,+0530,1228212887610515459,man4_cricket,CricketMAN2,,Virat Kohli and Rahul Dravid in today's practice sessions in Ahmedabad.  https://t.co/qfawjiD47V,en,[],[],"['https://pbs.twimg.com/media/FKwvlvsUYAIDUAK.jpg', 'https://pbs.twimg.com/media/FKwvma6VcAQjuwY.jpg']",5,134,2057,[],[],https://twitter.com/man4_cricket/status/1489617917326946306,False,,1,https://pbs.twimg.com/media/FKwvlvsUYAIDUAK.jpg,,,,,,,[],,,,
1489562126117052416,1489562126117052416,2022-02-04 17:01:00 India Standard Time,2022-02-04,17:01:00,+0530,1156574929611083776,comeoncricket,ComeOn Cricket 🏏🇮🇳,,Most ODI runs in Boundaries(4+6) for India  9234: Sachin Tendulkar 5550: Sourav Ganguly 5342: Virat Kohli* 5154: Virender Sehwag 4792: Rohit Sharma* 4568: MS Dhoni 4502: Yuvraj Singh 4020: Rahul Dravid  #SachinTendulkar,in,[],[],[],23,280,2840,['sachintendulkar'],[],https://twitter.com/ComeOnCricket/status/1489562126117052416,False,,0,,,,,,,,[],,,,
1489561874400100353,1489561874400100353,2022-02-04 17:00:00 India Standard Time,2022-02-04,17:00:00,+0530,70931004,rcbtweets,Royal Challengers Bangalore,,"#FlashbackFriday: Our head coach, Sanjay Bangar and former captain, Rahul Dravid completed one of the most impressive chases against West Indies at Ahmedabad.  #PlayBold #INDvWI  https://t.co/B1r9Se4GD5",en,[],[],"['https://pbs.twimg.com/media/FKsInfUVgAAYdlj.jpg', 'https://pbs.twimg.com/media/FKsIoXHUcAE9RsR.jpg']",22,134,3061,"['flashbackfriday', 'playbold', 'indvwi']",[],https://twitter.com/RCBTweets/status/1489561874400100353,False,,1,https://pbs.twimg.com/media/FKsInfUVgAAYdlj.jpg,,,,,,,[],,,,
1489263659578707968,1489263659578707968,2022-02-03 21:15:00 India Standard Time,2022-02-03,21:15:00,+0530,14251256,cricbuzz,Cricbuzz,,"Rahul Dravid, Kevin Pietersen, Anil Kumble, Daniel Vettori, Virat Kohli and Shane Watson have all captained RCB.  Who do you think will join this list?  #RoyalChallengersBangalore #RCB #ViratKohli #IPL2022 #IPLCricket #IndianPremierLeague  https://t.co/T9QuhBrGGt",en,[],[],['https://pbs.twimg.com/media/FKrqM7OacAELXpQ.jpg'],332,162,5551,"['royalchallengersbangalore', 'rcb', 'viratkohli', 'ipl2022', 'iplcricket', 'indianpremierleague']",[],https://twitter.com/cricbuzz/status/1489263659578707968,False,,1,https://pbs.twimg.com/media/FKrqM7OacAELXpQ.jpg,,,,,,,[],,,,
1489227531760791559,1489227531760791559,2022-02-03 18:51:26 India Standard Time,2022-02-03,18:51:26,+0530,1076776250956566530,randomcricketp1,TheRandomCricketPhotosGuy,,This video tells something about the respect that Rahul Dravid commanded from everyone including the opposition players and the officials of the game. Team was 32/4 at one point. Ended the day at 385 with 177 of those runs coming from Dravid's bat. Dhoni scored a ton too.  https://t.co/T9OBsj2OpX,en,[],[],[],58,674,4744,[],[],https://twitter.com/RandomCricketP1/status/1489227531760791559,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1489227432582209538/pu/img/jrFOekK8gWTLQh71.jpg,,,,,,,[],,,,
1489199486412853249,1489199486412853249,2022-02-03 17:00:00 India Standard Time,2022-02-03,17:00:00,+0530,70931004,rcbtweets,Royal Challengers Bangalore,,"𝐓𝐡𝐞 𝐀𝐮𝐜𝐭𝐢𝐨𝐧 𝐓𝐚𝐥𝐞𝐬 📝  DID YOU KNOW: Our first-ever captain, Rahul Dravid, didn't go under the auctioneer's gavel but was signed as the ""ICON"" player, a concept that was in place during the inaugural edition.  #PlayBold #WeAreChallengers #IPL2022 #ClassOf2022  https://t.co/2w85ERsQEG",en,[],[],['https://pbs.twimg.com/media/FKnx8CsVEAIWVmS.jpg'],37,169,3288,"['playbold', 'wearechallengers', 'ipl2022', 'classof2022']",[],https://twitter.com/RCBTweets/status/1489199486412853249,False,,1,https://pbs.twimg.com/media/FKnx8CsVEAIWVmS.jpg,,,,,,,[],,,,
1489124053386346504,1489124053386346504,2022-02-03 12:00:15 India Standard Time,2022-02-03,12:00:15,+0530,1026332905,starsportsindia,Star Sports,,"How are Rohit Sharma as captain and Rahul Dravid as coach?  Get all the inside stories from @HarshalPatel23 on #FollowTheBlues:  Feb 6, 9 AM | Star Sports Network  https://t.co/9zeDEJaqOe",en,"[{'screen_name': 'harshalpatel23', 'name': 'harshal patel', 'id': '349023090'}]",[],[],8,176,1419,['followtheblues'],[],https://twitter.com/StarSportsIndia/status/1489124053386346504,False,,1,https://pbs.twimg.com/media/FKpubcyVkAAL3mq.png,,,,,,,[],,,,
1489103233016426497,1489103233016426497,2022-02-03 10:37:31 India Standard Time,2022-02-03,10:37:31,+0530,1306631691444736001,imro_fanclub,Rohit Sharma Fanclub India,,"BCCI President Saurav Ganguly said (in Sportstar),""I wish all the best to Rohit Sharma and Rahul Dravid, they have great careers so far and I am sure they will do well, there is enough confidence among both of them to do well for India"".   #RohitSharma | @ImRo45 | #INDvsWI  https://t.co/RdgfHvFIGx",en,"[{'screen_name': 'imro45', 'name': 'rohit sharma', 'id': '121046433'}]",[],['https://pbs.twimg.com/media/FKpbf1_UYAIKoAy.jpg'],12,165,2142,"['rohitsharma', 'indvswi']",[],https://twitter.com/Imro_fanclub/status/1489103233016426497,False,,1,https://pbs.twimg.com/media/FKpbf1_UYAIKoAy.jpg,,,,,,,[],,,,
1489102696044916736,1489102696044916736,2022-02-03 10:35:23 India Standard Time,2022-02-03,10:35:23,+0530,1228212887610515459,man4_cricket,CricketMAN2,,"""I wish all the best to Rohit Sharma and Rahul Dravid. And they have great careers so far and I am sure they will do well, there is enough confidence among both of them to do well for India."" - Sourav Ganguly (On Sportstar)",en,[],[],[],4,34,700,[],[],https://twitter.com/man4_cricket/status/1489102696044916736,False,,0,,,,,,,,[],,,,
1489101315024191488,1489101315024191488,2022-02-03 10:29:54 India Standard Time,2022-02-03,10:29:54,+0530,743735095308099585,criccrazyjohns,Johns.,,"BCCI President Ganguly (in Sportstar) said ""I wish all the best to Rohit Sharma and Rahul Dravid - they have great careers so far and I am sure they will do well - there is enough confidence among both of them to do well for India"".",en,[],[],[],36,204,2011,[],[],https://twitter.com/CricCrazyJohns/status/1489101315024191488,False,,0,,,,,,,,[],,,,
1489094142609158145,1489094142609158145,2022-02-03 10:01:24 India Standard Time,2022-02-03,10:01:24,+0530,70931004,rcbtweets,Royal Challengers Bangalore,,"#OnThisDay in 2️⃣0️⃣1️⃣8️⃣, Rahul Dravid's Blue Colts scripted an 8-wicket victory over Australia in the ICC U19 World Cup final at Mount Maunganui. This was #TeamIndia's record 4️⃣th world title in the U19-age category. 🏆  #PlayBold  https://t.co/CG3pO7lP50",en,[],[],"['https://pbs.twimg.com/media/FKpTNipVcAE_21z.jpg', 'https://pbs.twimg.com/media/FKpTODFVEAQd4pN.jpg', 'https://pbs.twimg.com/media/FKpTOg4VkAMH_Se.jpg', 'https://pbs.twimg.com/media/FKpTOxSUUAM6U6U.jpg']",12,173,4263,"['onthisday', 'teamindia', 'playbold']",[],https://twitter.com/RCBTweets/status/1489094142609158145,False,,1,https://pbs.twimg.com/media/FKpTNipVcAE_21z.jpg,,,,,,,[],,,,
1488902218405220357,1488902218405220357,2022-02-02 21:18:45 India Standard Time,2022-02-02,21:18:45,+0530,112130626,ygee02,Yatharth Gaur,,Rahul Dravid is love..! ❤️🔥  https://t.co/2U8ASPD5fX,en,[],[],['https://pbs.twimg.com/media/FKmkrS4VgAA5Fi4.jpg'],9,56,902,[],[],https://twitter.com/ygee02/status/1488902218405220357,False,,1,https://pbs.twimg.com/media/FKmkrS4VgAA5Fi4.jpg,,,,,,,[],,,,
1488763362880094208,1488763362880094208,2022-02-02 12:07:00 India Standard Time,2022-02-02,12:07:00,+0530,17692554,cricketcomau,cricket.com.au,,"Despite comparisons to Steve Smith and Marnus Labuschagne, U19 gun Teague Wyllie has modelled his game on Indian legend, Rahul Dravid.   @LouisDBCameron | #U19WorldCup  https://t.co/GHpZvs9NMa",en,"[{'screen_name': 'louisdbcameron', 'name': 'louis cameron', 'id': '338814527'}]",['https://www.cricket.com.au/news/teague-wyllie-dravid-williamson-smith-labuschagne-100mph-bowling-machine-australia-u19-world-cup/2022-02-02'],[],17,26,432,['u19worldcup'],[],https://twitter.com/cricketcomau/status/1488763362880094208,False,,0,,,,,,,,[],,,,
1488749995662581764,1488749995662581764,2022-02-02 11:13:53 India Standard Time,2022-02-02,11:13:53,+0530,1553602212,cricketracker,CricTracker,,Most centuries by Indians vs West Indies in ODIs:  9 - Virat Kohli 4 - Sachin Tendulkar 3 - Rahul Dravid 3 - Rohit Sharma 3 - Yuvraj Singh 2 - Shikhar Dhawan 2 - Virender Sehwag 2 - Kris Srikkanth  #INDvsWI,et,[],[],[],16,157,2814,['indvswi'],[],https://twitter.com/Cricketracker/status/1488749995662581764,False,,0,,,,,,,,[],,,,
1488746516991078402,1488746516991078402,2022-02-02 11:00:03 India Standard Time,2022-02-02,11:00:03,+0530,1372807950696247301,shiv0769,𝘚𝘩𝘪𝘷𝘢𝘮 𝘔𝘪𝘴𝘩𝘳𝘢,,Indian captains to score odi century against West Indies :  Virat Kohli - 7 Virendra Sehwag - 1 Rahul Dravid - 1  #INDvsWI,en,[],[],[],1,12,349,['indvswi'],[],https://twitter.com/shiv0769/status/1488746516991078402,False,,0,,,,,,,,[],,,,
1488565581011841024,1488565581011841024,2022-02-01 23:01:05 India Standard Time,2022-02-01,23:01:05,+0530,81545396,sumitsaurabh,Sumit,,This man is Ratan Tata and Rahul Dravid of Politics .,en,[],[],[],13,26,246,[],[],https://twitter.com/sumitsaurabh/status/1488565581011841024,False,https://twitter.com/ANI/status/1488526027647332353,0,,,,,,,,[],,,,
